well_id,Station Code,Station Name,State,District,Latitude,Longitude,Well Depth,period,gwl,measurement_month_start,soil_moisture_1m,soil_moisture_3m,soil_moisture_6m,soil_moisture_12m,et_1m,et_3m,et_6m,et_12m,rainfall_1m,rainfall_3m,rainfall_6m,rainfall_12m,grace_tws_1m,grace_tws_3m,grace_tws_6m,grace_tws_12m,welltype_Bore well,welltype_Dug well,welltype_Tube well,aquifer_-,aquifer_Confined,aquifer_Semi-confined,aquifer_Unconfined,gwl_lag1,gwl_lag2,gwl_lag3,gwl_lag4
19.7333_78.6458,194400000000000.0,Jainath,Telangana,Adilabad,19.7333,78.6458,12.24,Aug-11,3.130000114,2011-08-01,35.17819174404802,26.758125568258357,22.717177884332063,26.87173422451677,4.738818950437266e-05,2.64840553678243e-05,1.741446857491171e-05,2.8322902866859984e-05,312.84372271778426,438.5995737436776,470.4467154150811,1408.2607379472142,10.179847525144476,10.179847525144476,-2.1316751236078684,10.791990506619864,False,True,False,False,False,False,True,7.380000114,5.269999981,4.690000057,3.920000076
19.7333_78.6458,194400000000000.0,Jainath,Telangana,Adilabad,19.7333,78.6458,12.24,Nov-11,5.099999905,2011-11-01,27.31498520949792,34.90472780424973,30.86349895082671,25.870415457363787,5.099403843532541e-05,5.270276609547276e-05,3.973371938878574e-05,2.7995206468842988e-05,16.586366029543296,565.2843213348744,1016.4108683751008,1096.94192297882,18.74751659510928,24.45790771974819,20.40822632419293,9.88296248437959,False,True,False,False,False,False,True,3.130000114,7.380000114,5.269999981,4.690000057
19.7333_78.6458,194400000000000.0,Jainath,Telangana,Adilabad,19.7333,78.6458,12.24,Jan-12,5.579999924,2012-01-01,15.501496610970332,20.428541315012964,29.00505282961089,24.405542899822365,8.820040671582383e-06,2.867997876631401e-05,4.023455679496943e-05,2.6057151036842824e-05,0.0,22.5388031139552,896.6074544336194,1059.7430645884754,1.3200629902486325,10.033789792678956,17.22686576853555,8.252297146802947,False,True,False,False,False,False,True,5.099999905,3.130000114,7.380000114,5.269999981
19.7333_78.6458,194400000000000.0,Jainath,Telangana,Adilabad,19.7333,78.6458,12.24,Nov-13,4.820000172,2013-11-01,38.41869459481075,38.72050607615503,34.00979535333041,26.545891926206394,5.529404934977406e-05,5.504597482223321e-05,4.221681944006283e-05,2.7493062401029828e-05,114.81465209978762,488.6332194849709,1318.2520077663048,1377.0070626902802,,28.807097507644208,13.505149528808856,0.0974786149887694,False,True,False,False,False,False,True,4.269999981,6.349999905,4.690000057,4.989999771
19.7333_78.6458,194400000000000.0,Jainath,Telangana,Adilabad,19.7333,78.6458,12.24,Jan-14,5.070000172,2014-01-01,20.026426052225048,28.323957640549235,33.549003469532934,26.95549096732304,2.0649532196894767e-05,3.771598469405756e-05,4.5014176505682025e-05,2.8334452195097048e-05,0.0,121.76178840387648,978.3747247023002,1365.601366351698,,21.497964600524327,23.93434223623095,4.760800668415127,False,True,False,False,False,False,True,4.820000172,4.269999981,6.349999905,4.690000057
19.7333_78.6458,194400000000000.0,Jainath,Telangana,Adilabad,19.7333,78.6458,12.24,May-14,6.170000076,2014-05-01,18.317207402196424,20.75551874884244,21.129665835150355,27.60511589050293,5.764318051786113e-06,1.2221706505254682e-05,1.7883739364433808e-05,3.011712886228483e-05,3.715315194887536,50.454072756187934,62.87627875247847,1381.128286518783,-7.756296271015762,-4.404780249335713,10.500991810560526,11.627550954903649,False,True,False,False,False,False,True,5.070000172,4.820000172,4.269999981,6.349999905
19.7333_78.6458,194400000000000.0,Jainath,Telangana,Adilabad,19.7333,78.6458,12.24,Aug-14,3.470000029,2014-08-01,32.57154451567551,26.07100822185648,23.44278440804317,26.754934968619512,4.170044385005142e-05,2.778236689507672e-05,2.0059029652500235e-05,2.9613126916329157e-05,339.62104928382087,440.31610372133343,492.9415084446703,993.9969339259316,,-8.882695254085467,-5.283206421679395,8.623598921550085,False,True,False,False,False,False,True,6.170000076,5.070000172,4.820000172,4.269999981
19.7333_78.6458,194400000000000.0,Jainath,Telangana,Adilabad,19.7333,78.6458,12.24,Nov-14,5.039999962,2014-11-01,26.23423319849475,31.991739207300643,29.07593069405391,25.083811266668917,4.876071699104144e-05,5.5295226800432105e-05,4.1437121424302135e-05,2.959684545579688e-05,8.924557997801593,412.116163684943,871.4095872128121,936.4571979324392,,29.872691710101925,17.059209534069616,9.839909159576926,False,True,False,False,False,False,True,3.470000029,6.170000076,5.070000172,4.820000172
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,May-04,3.5,2004-05-01,16.587003707885742,16.652271270751953,18.09730529785156,25.17819023132324,3.430099241086282e-06,4.661662387661636e-06,1.0640794243954588e-05,1.9192981199012135e-05,0.0,0.0,0.0,1734.6110405921936,-24.589440411926624,-17.702754781008267,-12.191291324172552,-10.34585710913098,False,True,False,False,False,False,True,2.450000048,3.200000048,2.5,3.599999905
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Aug-04,1.559999943,2004-08-01,36.962921142578125,29.89389991760254,23.302955627441406,25.719789505004883,2.8446725991670974e-05,2.339142156415619e-05,1.4060670764592942e-05,2.109370143443812e-05,751.5271530151367,1175.2319478988647,1175.2319478988647,1868.1887469291687,,-21.884284789036084,-20.55007266908309,-13.307410172696825,False,True,False,False,False,False,True,3.5,2.450000048,3.200000048,2.5
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Nov-04,2.299999952,2004-11-01,35.85725402832031,38.1088752746582,34.0546875,26.068988800048828,4.763326069223695e-05,3.9768045098753646e-05,3.159140032948926e-05,2.104718805640005e-05,16.33572769165039,1094.3968362808228,2349.094612121582,2349.094612121582,,-6.22835169048766,-12.94092643294645,-14.518438193680346,False,True,False,False,False,False,True,1.559999943,3.5,2.450000048,3.200000048
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Jan-05,1.889999986,2005-01-01,18.880807876586918,26.60315704345703,32.59956359863281,26.389636993408203,1.6323996533174068e-05,3.083135379711166e-05,3.21457046084106e-05,2.151776061509736e-05,0.0,16.33572769165039,1925.389817237854,2349.094612121582,,-7.547228213850973,-7.206103802872404,-14.484632275350965,False,True,False,False,False,False,True,2.299999952,1.559999943,3.5,2.450000048
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,May-05,3.339999914,2005-05-01,15.150741577148438,15.779348373413086,18.153181076049805,26.147619247436523,2.831360916388803e-06,4.681261543737492e-06,1.1684401215461548e-05,2.1692590962629765e-05,0.0,0.0,0.0,2349.094612121582,-25.91406650409748,-18.06334271201837,-13.240043758693474,-13.104081337899371,False,True,False,False,False,False,True,1.889999986,2.299999952,1.559999943,3.5
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Aug-05,0.949999988,2005-08-01,40.506874084472656,27.13393211364746,21.51037979125977,25.38162040710449,4.662350329454057e-05,2.283258618263062e-05,1.382986010867171e-05,2.14679203054402e-05,656.6545829772949,1365.7129764556885,1365.7129764556885,2460.1098127365112,,-18.69876451654588,-21.10011344004362,-14.028267372955993,False,True,False,False,False,False,True,3.339999914,1.889999986,2.299999952,1.559999943
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Nov-05,2.099999905,2005-11-01,34.087650299072266,38.43339157104492,32.83312225341797,25.49862098693848,5.051063999417238e-05,4.374524360173382e-05,3.334519351483323e-05,2.247012344014365e-05,13.534127712249756,958.4261355400084,2414.525815486908,2414.525815486908,,-10.058505289582708,-13.114943289485442,-14.555481187879856,False,True,False,False,False,False,True,0.949999988,3.339999914,1.889999986,2.299999952
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Jan-06,2.400000095,2006-01-01,18.6217041015625,25.38218688964844,33.014366149902344,25.36941146850586,1.4814957467024216e-05,3.1091873097466305e-05,3.681503585539758e-05,2.238186789327301e-05,0.0,20.16463732719421,1712.0979316234589,2421.1563251018524,,-5.547679306139102,-7.854509205322731,-14.170595393822593,False,True,False,False,False,False,True,2.099999905,0.949999988,3.339999914,1.889999986
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,May-06,2.829999924,2006-05-01,17.20403289794922,17.743854522705078,18.625938415527344,25.7685604095459,4.563869879348204e-06,6.481973287009168e-06,1.188629448733991e-05,2.267469608341344e-05,0.0,1.4003456830978394,8.030855298042297,2422.5566707849503,-21.45170521994596,-15.483394009485536,-10.878182553919972,-11.894891979177004,False,True,False,False,False,False,True,2.400000095,2.099999905,0.949999988,3.339999914
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Aug-06,1.059999943,2006-08-01,38.01128005981445,27.723575592041016,22.79455947875977,25.84654426574707,4.1796145524131134e-05,2.391967791481875e-05,1.528031862108037e-05,2.2835994968772862e-05,981.903205871582,1400.480525970459,1401.8808716535568,2366.93751680851,,-10.587798331796234,-14.516951910749702,-10.86602887584392,False,True,False,False,False,False,True,2.829999924,2.400000095,2.099999905,0.949999988
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Nov-06,2.410000086,2006-11-01,34.677513122558594,38.41827774047852,33.129146575927734,25.87921714782715,5.0655136874411255e-05,4.643403008230962e-05,3.536148142302409e-05,2.357956145715434e-05,62.69745445251465,1069.5796298980713,2528.2762966156006,2535.57813346386,,22.865486748322272,9.153856931995143,-2.476838411530203,False,True,False,False,False,False,True,1.059999943,2.829999924,2.400000095,2.099999905
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Jan-07,3.720000029,2007-01-01,20.456209182739254,27.446916580200195,33.53809356689453,26.38368797302246,1.697993320703972e-05,3.3057389373425394e-05,3.845307946903631e-05,2.4148916054400612e-05,0.0,70.45653867721558,2117.458060741425,2537.4357265234,,17.784701673556427,20.502856934136208,1.993080991875142,False,True,False,False,False,False,True,2.410000086,1.059999943,2.829999924,2.400000095
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,May-07,2.950000048,2007-05-01,15.824811935424805,15.801937103271484,18.73945999145508,25.97383689880371,3.3348912893416127e-06,4.4877651816932485e-06,1.2165088264737278e-05,2.382701131864451e-05,0.0,0.0,7.759084224700928,2536.035380840301,6.894327621688568,2.2856698891007743,8.50654441343902,8.800777376419079,False,True,False,False,False,False,True,3.720000029,2.410000086,1.059999943,2.829999924
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Aug-07,1.279999971,2007-08-01,38.282135009765625,28.203258514404297,22.06974029541016,26.018165588378903,4.05379141739104e-05,2.489680446160492e-05,1.4777822798350826e-05,2.3889691874501292e-05,787.5497608184814,1266.9140858650208,1266.9140858650208,2344.252799987793,,-0.9434590308532949,0.2628860889365402,8.792665699639212,False,True,False,False,False,False,True,2.950000048,3.720000029,2.410000086,1.059999943
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Nov-07,2.210000038,2007-11-01,32.395843505859375,38.11801528930664,33.19409942626953,25.97734642028809,5.0384427595417947e-05,4.5959528506500646e-05,3.556797673809342e-05,2.383817809459288e-05,2.961512565612793,1165.734957695007,2432.649043560028,2440.408127784729,,26.379550981608126,15.127527684204669,9.664439336637365,False,True,False,False,False,False,True,1.279999971,2.950000048,3.720000029,2.410000086
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Jan-08,3.089999914,2008-01-01,18.582603454589844,25.56839179992676,32.84883117675781,25.719762802124023,1.4976784768805372e-05,3.126764204353094e-05,3.7121804780326784e-05,2.34807903325418e-05,0.0,16.02584171295166,1966.349047660828,2445.713372707367,,14.513273157200686,21.310220559426263,10.305199562107845,False,True,False,False,False,False,True,2.210000038,1.279999971,2.950000048,3.720000029
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,May-08,2.900000095,2008-05-01,16.078357696533203,15.64894676208496,17.965190887451172,25.600505828857425,2.963284032375668e-06,3.900708634319017e-06,1.0686243513191584e-05,2.3161193894338797e-05,0.0,0.0,13.064329147338867,2445.713372707367,0.3086870869391984,6.610059220013093,10.20534522895391,12.442700890431524,False,True,False,False,False,False,True,3.089999914,2.210000038,1.279999971,2.950000048
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Aug-08,1.909999967,2008-08-01,33.14600372314453,24.84290885925293,20.269784927368164,24.69729995727539,3.042353455384728e-05,1.7238298823940568e-05,1.058517136698356e-05,2.1090854716021568e-05,623.0089454650879,810.1628913879395,810.1628913879395,1988.9621782302856,,-7.163015833404936,-2.1857229066226567,8.512867328349138,False,True,False,False,False,False,True,2.900000095,3.089999914,2.210000038,1.279999971
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Nov-08,2.410000086,2008-11-01,32.90408706665039,37.17553329467773,31.04098892211914,24.486631393432617,4.687857290264219e-05,4.513162639341317e-05,3.128874232061207e-05,2.091407441184856e-05,20.633315563201904,1171.6112132072449,1981.7741045951843,1991.8769211769104,,11.116072853485734,3.8476672415696127,5.167078942335996,False,True,False,False,False,False,True,1.909999967,2.900000095,3.089999914,2.210000038
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Jan-09,3.089999914,2009-01-01,20.088388442993164,24.72919464111328,31.02410125732422,24.26545143127441,1.5217692634905688e-05,2.882447006413713e-05,3.435262624407187e-05,2.066968590952456e-05,0.0,20.633315563201904,1794.6201586723328,1981.7741045951843,,6.724627421218037,9.402724543418802,4.226742513821286,False,True,False,False,False,False,True,2.410000086,1.909999967,2.900000095,3.089999914
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,May-09,3.450000048,2009-05-01,16.83905792236328,16.034677505493164,17.760854721069336,24.43740463256836,3.7808574688824592e-06,4.13485440731165e-06,1.0209248102910353e-05,2.080690683214925e-05,2.018206119537353,2.018206119537353,2.997255265712738,1984.771359860897,-5.829410902607508,-4.524195669863602,0.8453760092019715,2.2100538420963542,False,True,False,False,False,False,True,3.089999914,2.410000086,1.909999967,2.900000095
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Aug-09,0.550000012,2009-08-01,38.85242462158203,25.8487491607666,20.993139266967773,24.630767822265625,4.275179526302964e-05,1.9719103875104335e-05,1.1989284757873976e-05,2.1295663827913813e-05,1155.5673789978027,1228.6132173538208,1230.6314234733582,2403.2216858267784,,-9.941810842772966,-8.312133675625953,-0.3202450825986898,False,True,False,False,False,False,True,3.450000048,3.089999914,2.410000086,1.909999967
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Nov-09,2.180000067,2009-11-01,31.570396423339844,35.41545104980469,30.669403076171875,24.2237606048584,4.924922905047424e-05,4.758203795063309e-05,3.366750024724752e-05,2.1908486814936623e-05,80.51426124572754,557.7206325531006,1786.3338499069214,1789.331105172634,,0.4280127469394308,-4.094945534683509,-2.910794075714408,False,True,False,False,False,False,True,0.550000012,3.450000048,3.089999914,2.410000086
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Jan-10,2.980000019,2010-01-01,22.086471557617188,27.35669708251953,32.613033294677734,25.011478424072266,1.8638349501998164e-05,3.1805386242922395e-05,3.861246659653261e-05,2.2527665350935425e-05,0.0,110.440092086792,1743.2138423919678,1819.2569360136984,,5.39381491887664,2.0393047699763343,-3.109378257316182,False,True,False,False,False,False,True,2.180000067,0.550000012,3.450000048,3.089999914
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,May-10,5.25,2010-05-01,15.676037788391112,16.338850021362305,19.759737014770508,25.24454116821289,3.2745408589107683e-06,5.29304270457942e-06,1.2433614756446332e-05,2.310889249201864e-05,2.3626708984375,4.254894733428955,34.18072557449341,1820.5145754814148,-11.60011536832876,-7.913394161709019,-1.5194403392250455,-2.6901245189788927,False,True,False,False,False,False,True,2.980000019,2.180000067,0.550000012,3.450000048
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Aug-10,2.700000048,2010-08-01,38.73077774047852,27.8443660736084,22.14275932312012,25.68282127380371,4.270833596820012e-05,2.452486296533607e-05,1.4976333659433294e-05,2.421594581392128e-05,684.1288223266602,1048.6855659484863,1052.9404606819153,1640.5869240760803,,-7.496421653634309,-8.990424320788062,-2.8330635564664264,False,True,False,False,False,False,True,5.25,2.980000019,2.180000067,0.550000012
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Nov-10,2.079999924,2010-11-01,37.777191162109375,39.77798843383789,33.85708236694336,26.82311248779297,5.381690789363347e-05,5.462346234708093e-05,3.96412106056232e-05,2.602208769530989e-05,49.90338325500488,1251.0888385772705,2420.133955001831,2454.3146805763245,,16.0792677063081,5.1162960046415815,0.0625112614505528,False,True,False,False,False,False,True,2.700000048,5.25,2.980000019,2.180000067
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Nov-13,1.399999976,2013-11-01,35.460594177246094,37.95570373535156,33.325923919677734,25.419034957885746,4.722064477391541e-05,4.612903649103828e-05,3.5100834793411195e-05,2.267607851536013e-05,35.88220548629761,800.7645374536514,2506.823688268661,2519.278967499733,,19.321446826414608,3.034923678499001,-0.558032089722516,False,True,False,False,False,False,True,1.190000057,3.220000029,3.279999971,2.809999943
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Jan-14,3.069999933,2014-01-01,20.23036766052246,26.35871315002441,32.627960205078125,25.719165802001957,1.7492749975644983e-05,3.104090865235776e-05,3.6861427361145616e-05,2.3223723474075086e-05,0.0,35.88220548629761,1780.663049340248,2511.3156920671463,,13.996786299904546,15.771673142074569,1.793712555709977,False,True,False,False,False,False,True,1.399999976,1.190000057,3.220000029,3.279999971
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,May-14,3.059999943,2014-05-01,15.717411994934082,16.551118850708008,18.52716064453125,25.967199325561523,2.952033582914737e-06,5.091229013487464e-06,1.1997630281257445e-05,2.3612703444086947e-05,0.0,0.0,0.0,2506.823688268661,2.531666543312182,3.9740961589014736,8.384410732578598,6.378353087298749,False,True,False,False,False,False,True,3.069999933,1.399999976,1.190000057,3.220000029
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Aug-14,0.970000029,2014-08-01,29.861970901489254,23.49373435974121,20.05246353149414,24.617570877075195,2.6820531275006942e-05,1.6240073819062673e-05,1.0694036973291077e-05,2.1564959752140567e-05,1171.9350509643557,1212.8921772241592,1212.8921772241592,2013.656714677811,,-9.355547548616885,-1.939191528318596,5.692317757278784,False,True,False,False,False,False,True,3.059999943,3.069999933,1.399999976,1.190000057
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Nov-14,3.160000086,2014-11-01,29.64874649047852,35.154788970947266,29.39210700988769,23.95453453063965,4.643115971703082e-05,4.796773646376096e-05,3.21822808473371e-05,2.2044328943593428e-05,10.8455171585083,700.106593132019,2018.6280504465103,2018.6280504465103,,11.129348043313934,5.449080330670704,4.381099347333619,False,True,False,False,False,False,True,0.970000029,3.059999943,3.069999933,1.399999976
20.6333_73.025,203800000000000.0,Muli1,Andhra pradesh,Anantapur,20.6333,73.025,6.0,Jan-15,3.319999933,2015-01-01,18.91795921325684,24.25383758544922,29.80503845214844,23.93334007263184,1.3050389497948345e-05,2.82571381831076e-05,3.494312477414496e-05,2.1487128833541647e-05,0.0,24.76980829238892,1991.5952153205872,2032.552341580391,,12.12801421782447,10.819970772281042,4.440389621981224,False,True,False,False,False,False,True,3.160000086,0.970000029,3.059999943,3.069999933
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Aug-03,5.400000095,2003-08-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,640.8133128796304,1100.9430366328784,1103.506798054491,1937.017843740327,,-17.04341043059017,-21.157122265375843,-19.2287894199488,False,True,False,False,False,False,True,8.5,7.849999905,7.639999866,3.950000048
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Nov-03,6.579999924,2003-11-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,15.20197786603655,754.6361736484936,1882.3429812874112,1884.9067427090235,,-1.5207961415780042,-7.577705786568614,-15.70804663747028,False,True,False,False,False,False,True,5.400000095,8.5,7.849999905,7.639999866
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Jan-04,7.460000038,2004-01-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,0.0,15.20197786603655,1422.2132575341632,1884.9067427090235,,-7.976476356183006,-5.844073085610059,-13.881356841964116,False,True,False,False,False,False,True,6.579999924,5.400000095,8.5,7.849999905
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,May-04,8.180000305,2004-05-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,0.0,0.0,0.0,1882.3429812874112,-24.589440411926624,-17.702754781008267,-12.191291324172552,-10.34585710913098,False,True,False,False,False,False,True,7.460000038,6.579999924,5.400000095,8.5
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Aug-04,4.489999771,2004-08-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,775.2517738853181,1225.1863298756734,1225.1863298756734,1979.8225035241676,,-21.884284789036084,-20.55007266908309,-13.307410172696825,False,True,False,False,False,False,True,8.180000305,7.460000038,6.579999924,5.400000095
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Nov-04,5.199999809,2004-11-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,15.113510327679773,1138.4241772634643,2440.241434804031,2440.241434804031,,-6.22835169048766,-12.94092643294645,-14.518438193680346,False,True,False,False,False,False,True,4.489999771,8.180000305,7.460000038,6.579999924
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Jan-05,6.599999905,2005-01-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,0.0,15.113510327679773,1990.306878813676,2440.241434804031,,-7.547228213850973,-7.206103802872404,-14.484632275350965,False,True,False,False,False,False,True,5.199999809,4.489999771,8.180000305,7.460000038
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,May-05,8.229999542,2005-05-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,3.073964755449976,3.073964755449976,3.073964755449976,2443.3153995594807,-25.91406650409748,-18.06334271201837,-13.240043758693474,-13.104081337899371,False,True,False,False,False,False,True,6.599999905,5.199999809,4.489999771,8.180000305
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Aug-05,3.720000029,2005-08-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,605.3070422240665,1318.6649985057966,1321.7389632612465,2460.163140524711,,-18.69876451654588,-21.10011344004362,-14.028267372955993,False,True,False,False,False,False,True,8.229999542,6.599999905,5.199999809,4.489999771
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Nov-05,6.949999809,2005-11-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,13.837362573615144,910.55675776835,2334.291944387768,2337.365909143218,,-10.058505289582708,-13.114943289485442,-14.555481187879856,False,True,False,False,False,False,True,3.720000029,8.229999542,6.599999905,5.199999809
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Jan-06,7.179999828,2006-01-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,0.0,14.424142331949303,1621.520767864372,2337.9526889015524,,-5.547679306139102,-7.854509205322731,-14.170595393822593,False,True,False,False,False,False,True,6.949999809,3.720000029,8.229999542,6.599999905
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,May-06,7.730000019,2006-05-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,0.0,1.5066420712641309,2.0934218295982907,2336.3853662173665,-21.45170521994596,-15.483394009485536,-10.878182553919972,-11.894891979177004,False,True,False,False,False,False,True,7.179999828,6.949999809,3.720000029,8.229999542
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Aug-06,4.840000153,2006-08-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,1003.3620759461608,1452.901158362627,1454.407800433891,2365.5513379605754,,-10.587798331796234,-14.516951910749702,-10.86602887584392,False,True,False,False,False,False,True,7.730000019,7.179999828,6.949999809,3.720000029
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Nov-06,6.800000191,2006-11-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,58.44707012176513,1080.8673127208438,2594.8880070745945,2596.9814289041924,,22.865486748322272,9.153856931995143,-2.476838411530203,False,True,False,False,False,False,True,4.840000153,7.730000019,7.179999828,6.949999809
20.6_72.9,203600000000000.0,Tithal,Andhra pradesh,Anantapur,20.6,72.9,12.0,Jan-07,7.429999828,2007-01-01,26.47292900085449,26.15404891967773,24.692630327664887,24.583988119054723,2.870828946190438e-05,2.96492665835434e-05,2.728976323851384e-05,2.6475589038454928e-05,0.0,64.7596130605255,2151.6614675968885,2602.7071920846192,,17.784701673556427,20.502856934136208,1.993080991875142,False,True,False,False,False,False,True,6.800000191,4.840000153,7.730000019,7.179999828
